datetime,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,stations,source,city
2023-03-24,1679596200,33.9,22.0,27.3,33.2,22.0,27.4,17.7,59.1,0.0,0.0,0.0,,0.0,0.0,27.4,18.3,169.0,1014.3,42.0,6.4,277.6,24.0,9.0,10.0,06:21:30,1679619090,18:30:49,1679662849,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['43296099999', 'VOBG', '42705699999', 'VOBL', '43302599999', '43295099999']",obs,Bangalore
2023-03-25,1679682600,31.7,22.0,26.5,32.3,22.0,27.1,18.7,63.2,0.1,100.0,4.17,['rain'],0.0,0.0,28.8,18.4,161.3,1015.6,44.8,6.5,234.1,20.3,7.0,10.0,06:20:50,1679705450,18:30:53,1679749253,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['43296099999', 'VOBG', '42705699999', 'VOBL', '43302599999', '43295099999']",obs,Bangalore
2023-03-26,1679769000,32.6,21.0,27.2,32.5,21.0,27.4,17.7,58.2,0.0,0.0,0.0,['rain'],0.0,0.0,23.0,11.2,212.5,1014.8,47.6,6.5,276.4,23.8,9.0,10.0,06:20:11,1679791811,18:30:57,1679835657,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['43296099999', '43272099999', 'VOBG', '42705699999', 'VOBL', '43302599999', '43295099999']",obs,Bangalore
2023-03-27,1679855400,34.0,21.0,27.5,31.7,21.0,26.8,13.3,47.6,0.199,100.0,4.17,['rain'],0.0,0.0,29.2,16.6,288.8,1014.9,34.6,7.3,311.0,26.9,10.0,10.0,06:19:31,1679878171,18:31:00,1679922060,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['43296099999', 'VOBG', '42705699999', 'VOBL', '43302599999', '43295099999']",obs,Bangalore
2023-03-28,1679941800,34.6,21.9,28.0,32.7,21.9,27.5,13.9,45.9,0.0,0.0,0.0,,0.0,0.0,24.8,11.2,69.3,1014.7,29.2,7.3,313.8,27.1,10.0,10.0,06:18:51,1679964531,18:31:04,1680008464,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['43296099999', 'VOBG', '42705699999', 'VOBL', '43302599999', '43295099999']",obs,Bangalore
2023-03-29,1680028200,32.1,23.0,26.9,32.6,23.0,27.2,18.8,64.0,0.013,100.0,4.17,['rain'],0.0,0.0,27.7,13.0,167.5,1015.5,48.7,6.0,245.6,21.2,9.0,10.0,06:18:11,1680050891,18:31:08,1680094868,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['43296099999', 'VOBG', '42705699999', 'VOBL', '43302599999', '43295099999']",obs,Bangalore
2023-03-30,1680114600,32.3,21.1,26.7,31.8,21.1,26.8,17.5,59.8,0.0,0.0,0.0,,0.0,0.0,26.3,20.2,210.0,1015.0,51.3,6.5,243.9,21.2,9.0,10.0,06:17:31,1680137251,18:31:11,1680181271,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['43296099999', 'VOBG', '42705699999', 'VOBL', '43302599999', '43295099999']",obs,Bangalore
2023-03-31,1680201000,33.8,21.9,26.9,32.7,21.9,27.0,17.6,59.5,0.001,100.0,4.17,['rain'],0.0,0.0,26.6,13.3,231.9,1014.1,46.0,6.6,234.6,20.3,9.0,10.0,06:16:52,1680223612,18:31:15,1680267675,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['43296099999', 'VOBG', '42705699999', 'VOBL', '43302599999', '43295099999']",obs,Bangalore
2023-04-01,1680287400,33.8,23.0,27.4,33.1,23.0,27.5,17.8,58.9,0.1,100.0,4.17,['rain'],0.0,0.0,26.3,13.0,148.1,1014.0,50.8,6.8,258.1,22.2,9.0,10.0,06:16:12,1680309972,18:31:19,1680354079,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['43296099999', 'VOBG', '42705699999', 'VOBL', '43302599999', '43295099999']",obs,Bangalore
2023-04-02,1680373800,33.9,22.0,27.3,33.1,22.0,27.5,17.9,59.4,0.0,0.0,0.0,,0.0,0.0,23.4,14.9,190.1,1014.0,53.5,6.5,292.0,25.2,10.0,10.0,06:15:33,1680396333,18:31:23,1680440483,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['43296099999', 'VOBG', '42705699999', 'VOBL', '43302599999', '43295099999']",obs,Bangalore
2023-04-03,1680460200,32.6,22.0,27.1,32.7,22.0,27.5,18.5,61.8,0.994,100.0,4.17,['rain'],0.0,0.0,24.5,16.6,159.7,1013.8,48.3,6.5,294.0,25.5,10.0,10.0,06:14:54,1680482694,18:31:27,1680526887,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['43296099999', 'VOBG', '42705699999', 'VOBL', '43302599999', '43295099999']",obs,Bangalore
2023-04-04,1680546600,30.8,20.1,25.1,31.6,20.1,25.6,19.6,72.8,0.004,100.0,4.17,['rain'],0.0,0.0,46.4,20.1,203.7,1015.3,72.0,6.4,208.7,18.0,8.0,10.0,06:14:15,1680569055,18:31:31,1680613291,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['43296099999', 'VOBG', '42705699999', 'VOBL', '43302599999', '43295099999']",obs,Bangalore
2023-04-05,1680633000,32.0,21.0,26.9,33.5,21.0,27.3,18.6,63.5,0.267,100.0,4.17,['rain'],0.0,0.0,23.0,14.8,108.6,1014.6,41.7,6.4,259.7,22.5,9.0,10.0,06:13:36,1680655416,18:31:35,1680699695,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['43296099999', 'VOBG', '42705699999', 'VOBL', '43302599999', '43295099999']",obs,Bangalore
2023-04-06,1680719400,33.1,22.0,27.1,33.2,22.0,27.6,18.4,60.8,0.0,0.0,0.0,,0.0,0.0,22.7,12.8,138.7,1015.3,35.8,6.4,230.8,20.0,8.0,30.0,06:12:58,1680741778,18:31:39,1680786099,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['43296099999', 'VOBG', '42705699999', 'VOBL', '43302599999', '43295099999']",obs,Bangalore
2023-04-07,1680805800,32.0,21.5,26.4,31.2,21.5,26.5,17.5,60.9,0.0,0.0,0.0,,0.0,0.0,33.1,14.7,121.1,1016.7,31.4,6.5,276.4,23.9,9.0,10.0,06:12:19,1680828139,18:31:43,1680872503,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['43296099999', 'VOBG', '42705699999', 'VOBL', '43302599999', '43295099999']",obs,Bangalore
2023-04-08,1680892200,33.0,20.0,26.5,30.9,20.0,26.3,15.2,54.3,0.0,0.0,0.0,,0.0,0.0,39.2,22.6,96.5,1018.1,21.4,7.0,316.8,27.4,10.0,10.0,06:11:41,1680914501,18:31:48,1680958908,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['43296099999', 'VOBG', '42705699999', 'VOBL', '43302599999', '43295099999']",obs,Bangalore
2023-04-09,1680978600,34.0,19.5,26.1,31.8,19.5,25.9,15.9,58.1,0.0,0.0,0.0,,0.0,0.0,28.4,20.1,99.0,1018.4,17.3,6.8,318.0,27.6,10.0,10.0,06:11:04,1681000864,18:31:53,1681045313,0.61,Clear,Clear conditions throughout the day.,clear-day,"['43296099999', 'VOBG', '42705699999', 'VOBL', '43302599999', '43295099999']",obs,Bangalore
2023-04-10,1681065000,32.6,20.0,26.4,31.9,20.0,26.4,16.8,59.2,0.0,0.0,0.0,,0.0,0.0,36.7,18.4,98.6,1017.3,28.4,6.8,308.2,26.5,10.0,10.0,06:10:27,1681087227,18:31:57,1681131717,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['43296099999', 'VOBG', '42705699999', 'VOBL', '43302599999', '43295099999']",obs,Bangalore
2023-04-11,1681151400,35.0,19.0,26.9,32.6,19.0,26.2,12.3,47.2,0.0,0.0,0.0,,0.0,0.0,29.5,18.2,101.9,1017.1,21.7,7.3,322.3,27.8,10.0,10.0,06:09:50,1681173590,18:32:02,1681218122,0.68,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"['43296099999', 'VOBG', '42705699999', 'VOBL', '43302599999', '43295099999']",obs,Bangalore
2023-04-12,1681237800,35.0,19.0,27.5,32.6,19.0,26.5,9.0,38.2,0.0,0.0,0.0,,0.0,0.0,33.8,18.6,85.6,1016.8,4.7,7.7,324.7,27.9,10.0,10.0,06:09:13,1681259953,18:32:08,1681304528,0.72,Clear,Clear conditions throughout the day.,clear-day,"['43296099999', '42705699999', 'VOBL', '43295099999']",obs,Bangalore
2023-04-13,1681324200,36.0,19.5,27.8,33.7,19.5,26.8,9.3,35.2,0.0,0.0,0.0,,0.0,0.0,37.1,22.3,97.0,1016.2,5.3,7.3,323.4,27.8,10.0,10.0,06:08:37,1681346317,18:32:13,1681390933,0.75,Clear,Clear conditions throughout the day.,clear-day,"['43296099999', '43272099999', 'VOBG', '42705699999', 'VOBL', '43302599999', '43295099999']",obs,Bangalore
2023-04-14,1681410600,35.0,20.1,28.0,33.1,20.1,27.2,9.5,34.7,0.0,0.0,0.0,,0.0,0.0,33.5,25.9,116.8,1016.0,29.8,7.3,321.1,27.8,10.0,10.0,06:08:01,1681432681,18:32:19,1681477339,0.79,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"['43296099999', '42705699999', 'VOBL', '43295099999']",obs,Bangalore
2023-04-15,1681497000,34.0,19.5,26.8,32.1,19.5,26.1,10.1,38.8,0.0,0.0,0.0,,0.0,0.0,31.3,22.3,69.6,1015.7,20.3,7.2,285.8,24.8,9.0,10.0,06:07:25,1681519045,18:32:25,1681563745,0.82,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"['43296099999', '42705699999', 'VOBL', '43295099999']",obs,Bangalore
2023-04-16,1681583400,35.6,19.0,27.2,33.6,19.0,26.3,8.7,37.1,0.0,0.0,0.0,,0.0,0.0,35.6,26.8,101.8,1014.2,8.1,7.0,326.4,28.0,10.0,10.0,06:06:51,1681605411,18:32:31,1681650151,0.86,Clear,Clear conditions throughout the day.,clear-day,"['43296099999', '42705699999', 'VOBL', '43295099999']",obs,Bangalore
2023-04-17,1681669800,34.1,19.5,27.3,32.6,19.5,26.4,10.0,38.2,0.0,0.0,0.0,,0.0,0.0,35.3,22.3,104.1,1014.4,9.1,6.8,323.6,27.8,10.0,10.0,06:06:16,1681691776,18:32:37,1681736557,0.9,Clear,Clear conditions throughout the day.,clear-day,"['43296099999', '43272099999', '42705699999', 'VOBL', '43295099999']",obs,Bangalore
2023-04-18,1681756200,34.5,20.0,27.9,32.3,20.0,27.0,10.4,36.8,0.0,0.0,0.0,,0.0,0.0,30.6,19.4,116.0,1015.3,3.6,7.5,322.8,27.8,10.0,10.0,06:05:42,1681778142,18:32:44,1681822964,0.93,Clear,Clear conditions throughout the day.,clear-day,"['43296099999', '42705699999', 'VOBL', '43295099999']",obs,Bangalore
2023-04-19,1681842600,35.6,20.5,28.1,34.1,20.5,27.6,12.7,42.0,0.0,0.0,0.0,,0.0,0.0,24.5,12.0,122.7,1013.4,12.9,7.0,319.6,27.6,10.0,10.0,06:05:09,1681864509,18:32:51,1681909371,0.97,Clear,Clear conditions throughout the day.,clear-day,"['43296099999', '42705699999', 'VOBL', '43295099999']",obs,Bangalore
2023-04-20,1681929000,35.1,23.0,28.8,35.4,23.0,28.7,15.7,48.6,0.0,0.0,0.0,,0.0,0.0,27.0,15.7,206.8,1011.3,30.7,7.3,288.7,24.8,9.0,10.0,06:04:36,1681950876,18:32:58,1681995778,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['43296099999', '42705699999', 'VOBL', '43295099999']",obs,Bangalore
2023-04-21,1682015400,33.6,22.0,25.8,34.5,22.0,26.0,18.5,65.6,6.956,100.0,4.17,['rain'],0.0,0.0,24.8,27.7,235.6,1011.6,43.6,6.5,262.9,22.8,9.0,10.0,06:04:03,1682037243,18:33:06,1682082186,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['43296099999', '42705699999', 'VOBL', '43295099999']",obs,Bangalore
2023-04-22,1682101800,34.0,22.5,26.5,34.4,22.5,26.7,17.4,59.3,0.5,100.0,12.5,['rain'],0.0,0.0,22.3,17.5,263.7,1011.8,57.6,6.8,272.7,23.5,10.0,10.0,06:03:31,1682123611,18:33:14,1682168594,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['43296099999', '42705699999', 'VOBL', '43295099999']",obs,Bangalore
2023-04-23,1682188200,33.8,22.0,27.6,32.7,22.0,27.5,17.0,56.6,0.0,0.0,0.0,,0.0,0.0,25.6,14.8,275.8,1011.8,35.8,7.8,254.0,22.0,9.0,30.0,06:03:00,1682209980,18:33:22,1682255002,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['43296099999', '42705699999', 'VOBL', '43295099999']",obs,Bangalore
2023-04-24,1682274600,33.0,21.5,27.3,36.4,21.5,27.9,18.9,63.0,5.0,100.0,25.0,['rain'],0.0,0.0,27.0,20.5,130.3,1013.2,35.0,7.5,256.2,22.2,9.0,10.0,06:02:29,1682296349,18:33:30,1682341410,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['43296099999', 'VOBG', '42705699999', 'VOBL', '43302599999', '43295099999']",obs,Bangalore
2023-04-25,1682361000,31.9,22.5,27.0,32.3,22.5,27.3,19.1,64.4,1.5,100.0,8.33,['rain'],0.0,0.0,31.7,18.4,128.0,1014.2,51.0,6.8,268.0,23.1,9.0,30.0,06:01:59,1682382719,18:33:39,1682427819,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['43296099999', 'VOBG', '42705699999', 'VOBL', '43302599999', '43295099999']",obs,Bangalore
2023-04-26,1682447400,32.3,23.0,27.5,32.2,23.0,27.9,18.5,60.6,0.1,100.0,4.17,['rain'],0.0,0.0,24.5,13.9,133.2,1014.1,52.6,7.3,286.8,24.8,9.0,10.0,06:01:30,1682469090,18:33:48,1682514228,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['43296099999', 'VOBG', '42705699999', 'VOBL', '43302599999', '43295099999']",obs,Bangalore
2023-04-27,1682533800,32.9,23.0,27.5,32.3,23.0,27.9,18.6,60.8,0.1,100.0,4.17,['rain'],0.0,0.0,33.5,20.4,123.1,1014.2,50.7,6.7,278.0,24.0,10.0,30.0,06:01:01,1682555461,18:33:58,1682600638,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['43296099999', 'VOBG', '42705699999', 'VOBL', '43302599999', '43295099999']",obs,Bangalore
2023-04-28,1682620200,33.1,22.0,27.3,34.4,22.0,27.7,18.3,60.4,0.0,0.0,0.0,,0.0,0.0,32.4,16.5,136.4,1014.6,34.2,7.2,282.1,24.2,9.0,10.0,06:00:33,1682641833,18:34:07,1682687047,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['43296099999', 'VOBG', '42705699999', 'VOBL', '43302599999', '43295099999']",obs,Bangalore
2023-04-29,1682706600,31.0,21.2,25.7,32.3,21.2,26.4,20.2,72.6,20.139,100.0,12.5,['rain'],0.0,0.0,37.8,43.6,117.0,1014.0,50.2,5.6,238.9,20.6,9.0,10.0,06:00:05,1682728205,18:34:18,1682773458,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['43296099999', 'VOBG', '42705699999', 'VOBL', '43302599999', '43295099999']",obs,Bangalore
2023-04-30,1682793000,31.0,23.0,26.3,31.7,23.0,26.6,19.3,67.8,2.981,100.0,4.17,['rain'],0.0,0.0,32.8,18.3,145.1,1012.1,64.1,8.8,259.4,22.4,9.0,10.0,05:59:39,1682814579,18:34:28,1682859868,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['43296099999', '43272099999', 'VOBG', '42705699999', 'VOBL', '43302599999', 'remote', '43295099999']",obs,Bangalore
2023-05-01,1682879400,29.6,21.0,24.6,30.9,21.0,24.8,19.7,76.6,47.132,100.0,16.67,['rain'],0.0,0.0,19.1,27.7,121.9,1012.4,73.5,5.9,218.7,18.9,8.0,10.0,05:59:13,1682900953,18:34:39,1682946279,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['43296099999', '43272099999', 'VOBG', '42705699999', 'VOBL', '43302599999', '43295099999']",obs,Bangalore
2023-05-02,1682965800,30.0,21.0,24.5,31.3,21.0,25.0,20.0,77.8,0.019,100.0,4.17,['rain'],0.0,0.0,37.1,20.3,103.0,1013.1,70.3,7.0,187.9,16.3,8.0,10.0,05:58:47,1682987327,18:34:50,1683032690,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['43296099999', 'VOBG', '42705699999', 'VOBL', '43302599999', '43295099999']",obs,Bangalore
2023-05-03,1683052200,29.0,21.0,24.4,30.3,21.0,24.7,20.0,78.2,8.787,100.0,12.5,['rain'],0.0,0.0,26.3,14.8,294.1,1014.1,83.9,6.7,190.8,16.3,6.0,10.0,05:58:23,1683073703,18:35:01,1683119101,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['43296099999', '42705699999', 'VOBL', '43295099999']",obs,Bangalore
2023-05-04,1683138600,30.0,21.4,24.4,30.8,21.4,24.7,19.2,74.5,43.0,100.0,8.33,['rain'],0.0,0.0,21.2,14.8,168.3,1013.5,77.0,6.5,259.1,22.4,9.0,10.0,05:57:59,1683160079,18:35:13,1683205513,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['42705699999', 'VOBL', '43295099999']",obs,Bangalore
2023-05-05,1683225000,28.0,21.5,24.3,29.2,21.5,24.6,19.5,75.9,0.6,100.0,25.0,['rain'],0.0,0.0,22.7,17.5,262.7,1012.9,73.8,6.7,130.8,11.5,6.0,10.0,05:57:36,1683246456,18:35:25,1683291925,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['43296099999', '42705699999', 'VOBL', '43295099999']",obs,Bangalore
2023-05-06,1683311400,28.0,22.0,23.7,29.7,22.0,23.9,20.9,85.0,1.019,100.0,8.33,['rain'],0.0,0.0,46.4,20.4,235.1,1012.6,66.2,5.7,211.2,18.3,8.0,10.0,05:57:13,1683332833,18:35:38,1683378338,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['43296099999', '42705699999', 'VOBL', '43295099999']",obs,Bangalore
2023-05-07,1683397800,28.0,21.4,24.1,29.9,21.4,24.3,20.2,79.5,1.006,100.0,8.33,['rain'],0.0,0.0,24.8,18.4,274.2,1013.0,80.6,6.7,90.5,7.9,4.0,10.0,05:56:52,1683419212,18:35:51,1683464751,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['43296099999', '42705699999', 'VOBL', '43295099999']",obs,Bangalore
2023-05-08,1683484200,29.0,20.5,24.3,31.3,20.5,24.6,20.6,81.5,10.0,100.0,8.33,['rain'],0.0,0.0,27.0,16.5,282.7,1012.3,71.3,6.5,221.1,19.1,9.0,10.0,05:56:31,1683505591,18:36:04,1683551164,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['42705699999', 'VOBL', '43295099999']",obs,Bangalore
2023-05-09,1683570600,31.3,21.0,25.8,33.2,21.0,26.6,20.6,74.7,0.672,100.0,8.33,['rain'],0.0,0.0,26.6,16.5,319.5,1012.5,52.6,6.7,254.8,22.0,9.0,10.0,05:56:11,1683591971,18:36:17,1683637577,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['43296099999', '42705699999', 'VOBL', '43295099999']",obs,Bangalore
2023-05-10,1683657000,32.9,22.0,27.4,35.9,22.0,28.2,20.0,66.7,0.1,100.0,4.17,['rain'],0.0,0.0,28.1,14.8,327.5,1012.2,44.6,7.6,291.2,25.0,10.0,10.0,05:55:52,1683678352,18:36:31,1683723991,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['43296099999', 'VOBG', '42705699999', 'VOBL', '43302599999', '43295099999']",obs,Bangalore
2023-05-11,1683743400,32.3,23.0,27.7,34.2,23.0,28.2,19.6,64.0,1.7,100.0,20.83,['rain'],0.0,0.0,27.7,20.3,16.2,1013.0,46.3,6.0,256.7,22.2,9.0,10.0,05:55:34,1683764734,18:36:45,1683810405,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['43296099999', 'VOBG', '42705699999', 'VOBL', '43302599999', '43295099999']",obs,Bangalore
2023-05-12,1683829800,32.9,21.0,25.7,36.8,21.0,26.9,20.6,75.5,13.025,100.0,8.33,['rain'],0.0,0.0,29.2,18.4,257.9,1013.8,59.2,5.8,259.4,22.6,9.0,10.0,05:55:16,1683851116,18:37:00,1683896820,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['43296099999', 'VOBG', '42705699999', 'VOBL', '43302599999', '43295099999']",obs,Bangalore
2023-05-13,1683916200,31.0,22.8,26.4,35.3,22.8,27.9,21.5,75.3,0.6,100.0,4.17,['rain'],0.0,0.0,37.4,22.5,249.4,1014.5,60.0,5.8,258.0,22.3,9.0,10.0,05:55:00,1683937500,18:37:14,1683983234,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['43296099999', 'VOBG', '42705699999', 'VOBL', '43302599999', '43295099999']",obs,Bangalore
2023-05-14,1684002600,32.9,22.0,26.8,35.9,22.0,27.9,20.7,71.7,0.0,0.0,0.0,,0.0,0.0,38.2,23.9,262.2,1013.6,37.1,6.8,289.3,24.9,10.0,30.0,05:54:44,1684023884,18:37:30,1684069650,0.81,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"['43296099999', 'VOBG', '42705699999', 'VOBL', '43302599999', '43295099999']",obs,Bangalore
2023-05-15,1684089000,33.9,22.9,27.5,36.6,22.9,28.7,20.5,67.2,0.0,0.0,0.0,,0.0,0.0,33.8,20.5,252.4,1013.9,29.8,7.3,310.2,26.8,10.0,10.0,05:54:29,1684110269,18:37:45,1684156065,0.84,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"['43296099999', '43272099999', 'VOBG', '42705699999', 'VOBL', '43302599999', '43295099999']",obs,Bangalore
2023-05-16,1684175400,34.9,22.9,28.0,36.3,22.9,28.6,19.5,63.3,0.019,100.0,4.17,['rain'],0.0,0.0,31.0,18.4,257.5,1014.9,31.7,6.1,301.0,25.9,10.0,10.0,05:54:15,1684196655,18:38:00,1684242480,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['43296099999', 'VOBG', '42705699999', 'VOBL', '43302599999', '43295099999']",obs,Bangalore
2023-05-17,1684261800,34.9,23.0,29.1,35.0,23.0,29.5,17.9,53.5,0.0,0.0,0.0,,0.0,0.0,22.0,14.8,25.3,1015.2,45.0,7.3,280.0,24.1,10.0,10.0,05:54:02,1684283042,18:38:16,1684328896,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['43296099999', 'VOBG', '42705699999', 'VOBL', '43302599999', '43295099999']",obs,Bangalore
2023-05-18,1684348200,35.9,23.5,29.0,36.2,23.5,30.1,19.6,59.4,0.0,0.0,0.0,,0.0,0.0,24.1,11.4,229.9,1015.6,42.7,10.0,274.6,23.7,9.0,30.0,05:53:49,1684369429,18:38:32,1684415312,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['43296099999', 'VOBG', '42705699999', 'VOBL', 'remote', '43302599999', '43295099999']",obs,Bangalore
2023-05-19,1684434600,35.9,23.0,29.3,36.1,23.0,29.8,18.4,55.5,0.0,0.0,0.0,,0.0,0.0,27.7,17.9,242.6,1014.9,40.9,7.2,271.0,23.2,9.0,30.0,05:53:38,1684455818,18:38:49,1684501729,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['43296099999', 'VOBG', '42705699999', 'VOBL', '43302599999', '43295099999']",obs,Bangalore
2023-05-20,1684521000,34.9,21.4,26.9,37.4,21.4,27.5,20.1,69.5,29.814,100.0,8.33,['rain'],0.0,0.0,27.7,17.5,256.6,1014.5,56.4,6.6,287.8,25.0,10.0,30.0,05:53:27,1684542207,18:39:05,1684588145,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['43296099999', '43272099999', 'VOBG', '42705699999', 'VOBL', '43302599999', '43295099999']",obs,Bangalore
2023-05-21,1684607400,32.9,21.7,24.9,35.9,21.7,25.6,20.1,76.0,30.804,100.0,4.17,['rain'],0.0,0.0,28.4,33.5,256.6,1015.1,53.1,5.7,263.0,22.7,9.0,30.0,05:53:17,1684628597,18:39:22,1684674562,0.05,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"['43296099999', 'VOBG', '42705699999', 'VOBL', '43302599999', '43295099999']",obs,Bangalore
2023-05-22,1684693800,32.9,21.0,25.7,35.8,21.0,26.6,20.2,74.5,16.038,100.0,8.33,['rain'],0.0,0.0,21.6,12.0,228.6,1015.9,53.8,6.5,274.0,23.6,10.0,10.0,05:53:08,1684714988,18:39:39,1684760979,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['43296099999', 'VOBG', '42705699999', 'VOBL', '43302599999', '43295099999']",obs,Bangalore
2023-05-23,1684780200,33.0,21.1,26.7,35.2,21.1,27.8,20.1,69.5,24.842,100.0,4.17,['rain'],0.0,0.0,26.3,20.1,208.1,1016.4,56.8,6.3,282.9,24.6,9.0,10.0,05:53:00,1684801380,18:39:56,1684847396,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['43296099999', 'VOBG', '42705699999', 'VOBL', '43302599999', '43295099999']",obs,Bangalore
2023-05-24,1684866600,32.9,21.2,26.0,36.7,21.2,27.2,20.2,72.0,1.032,100.0,12.5,['rain'],0.0,0.0,27.4,20.4,244.6,1016.1,46.8,6.8,289.5,25.0,9.0,30.0,05:52:53,1684887773,18:40:14,1684933814,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['43296099999', 'VOBG', '42705699999', 'VOBL', '43302599999', '43295099999']",obs,Bangalore
2023-05-25,1684953000,38.5,22.0,26.0,43.9,22.0,27.1,20.7,73.8,0.069,100.0,4.17,['rain'],0.0,0.0,30.6,18.4,261.1,1016.6,51.7,6.4,275.1,23.9,9.0,30.0,05:52:47,1684974167,18:40:31,1685020231,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['43296099999', 'VOBG', '42705699999', 'VOBL', '43302599999', '43295099999']",obs,Bangalore
2023-05-26,1685039400,31.9,22.0,26.5,33.3,22.0,27.2,19.9,69.3,0.0,0.0,0.0,['rain'],0.0,0.0,33.1,22.1,256.9,1016.6,40.1,7.5,280.7,24.1,9.0,30.0,05:52:41,1685060561,18:40:49,1685106649,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['43296099999', 'VOBG', '42705699999', 'VOBL', '43302599999', '43295099999']",obs,Bangalore
